,age,workclass,fnlwgt,education-num,marital status,occupation,relationship,race,sex,hours/week,native country
13528,5,3,1,9,1,1,2,5,1,4,39
13529,6,5,1,12,3,5,6,5,1,4,39
13530,1,3,1,10,5,8,2,5,1,2,39
13531,2,3,2,10,3,14,1,5,2,4,39
13532,3,3,2,9,3,7,1,5,2,4,39
13533,4,3,2,13,5,10,4,5,2,4,39
13534,2,3,2,9,4,5,4,5,1,4,26
13535,4,2,2,10,3,11,1,5,2,4,39
13536,4,3,3,12,3,6,1,5,2,7,39
13537,2,6,2,10,3,3,1,5,2,4,39
13538,6,3,2,10,3,3,1,5,2,4,39
13539,2,3,1,13,5,4,2,5,2,4,39
13540,1,3,2,11,5,8,4,3,1,4,39
13541,1,2,2,11,5,1,4,5,1,4,39
13542,2,3,2,9,3,12,6,5,1,4,39
13543,4,3,2,10,1,4,5,5,1,4,26
13544,2,6,2,14,5,10,2,5,2,4,39
13545,4,2,2,9,6,14,4,5,2,4,39
13546,2,2,2,13,5,10,2,5,2,5,39
13547,4,3,2,12,3,12,1,5,2,2,39
13548,2,3,1,13,5,4,2,5,2,4,39
13549,2,6,1,12,5,10,2,3,2,4,39
13550,1,3,1,9,3,8,4,5,2,5,39
13551,7,3,1,4,3,11,1,5,2,10,39
13552,2,1,1,9,1,4,2,4,1,4,39
13553,4,3,1,10,3,4,6,5,1,8,39
13554,3,3,3,13,3,1,6,5,1,1,39
13555,1,3,1,11,5,7,5,5,1,4,39
13556,7,6,3,10,3,7,1,3,2,4,39
13557,1,3,2,9,5,6,2,5,1,4,39
13558,3,5,1,14,3,4,1,5,2,5,39
13559,4,2,2,9,1,13,2,3,1,4,39
13560,3,5,1,13,3,12,6,5,1,7,39
13561,2,3,1,12,5,12,4,5,1,4,39
13562,3,3,1,9,5,6,4,5,2,4,39
13563,3,3,1,9,3,1,6,5,1,4,39
13564,3,3,2,14,3,4,1,5,2,5,39
13565,3,3,2,10,1,13,2,5,1,4,39
13566,4,5,1,13,3,4,1,5,2,7,39
13567,2,3,2,9,5,3,2,5,2,4,39
13568,4,3,2,9,1,6,5,5,2,4,39
13569,5,2,1,14,3,10,1,5,2,7,39
13570,6,3,1,7,3,4,1,5,2,5,39
13571,2,5,2,10,5,3,4,5,2,1,39
13572,6,3,2,10,7,3,5,5,1,5,39
13573,4,3,1,13,3,1,1,5,2,4,39
13574,1,3,3,9,5,1,2,5,1,4,39
13575,3,3,1,13,1,3,5,5,1,3,39
13576,2,3,2,13,3,10,1,5,2,4,39
13577,2,3,2,10,5,1,2,5,1,5,39
13578,1,3,2,9,5,14,2,5,2,4,39
13579,3,3,2,9,3,8,1,3,2,4,39
13580,5,2,3,14,5,10,4,5,1,4,39
13581,6,4,3,10,3,10,1,5,2,4,39
13582,5,3,2,10,1,1,2,5,1,5,39
13583,6,3,3,9,3,4,1,5,2,4,39
13584,3,5,2,5,3,3,1,5,2,5,39
13585,4,3,3,9,5,4,2,5,1,5,39
13586,2,3,2,9,1,12,2,5,1,3,39
13587,2,5,2,9,3,4,1,5,2,4,28
13588,4,5,4,9,3,10,1,5,2,7,39
13589,2,1,2,10,3,1,1,3,2,4,39
13590,5,1,1,13,1,10,5,3,1,4,39
13591,1,3,3,9,3,14,1,5,2,5,39
13592,3,3,1,14,7,13,5,2,1,4,19
13593,2,3,1,9,3,12,1,5,2,6,39
13594,6,3,1,12,3,4,1,5,2,5,39
13595,8,3,2,11,6,8,5,5,1,3,39
13596,1,3,3,9,5,1,2,5,1,4,39
13597,2,3,3,4,3,8,6,5,1,4,26
13598,2,3,2,10,3,3,1,5,2,4,39
13599,5,5,2,10,1,8,5,5,1,5,39
13600,5,3,2,10,3,10,1,5,2,5,39
13601,2,3,3,6,3,6,1,5,2,4,39
13602,1,3,2,10,5,4,2,5,2,5,39
13603,4,3,2,14,1,12,2,5,2,3,20
13604,4,3,1,9,3,4,1,5,2,5,39
13605,3,3,1,13,5,4,2,5,2,5,39
13606,5,3,2,9,3,13,1,5,2,5,39
13607,4,3,2,9,3,4,1,5,2,4,39
13608,3,3,2,10,1,1,5,4,1,4,39
13609,4,6,1,9,3,1,6,2,1,2,39
13610,6,3,2,6,6,12,5,5,1,5,22
13611,7,3,1,9,5,3,2,5,2,4,39
13612,4,3,2,16,3,4,1,5,2,7,39
13613,2,3,2,9,5,4,4,3,1,4,23
13614,3,3,3,9,3,3,1,5,2,4,39
13615,1,5,2,9,1,8,2,5,1,4,39
13616,10,2,1,11,7,1,2,5,1,2,39
13617,4,3,2,13,5,10,4,5,2,7,39
13618,7,2,3,14,1,1,2,5,1,4,39
13619,2,3,1,13,3,10,1,5,2,4,39
13620,3,3,2,11,5,4,2,5,2,6,39
13621,1,3,3,10,3,13,1,5,2,5,39
13622,4,6,3,15,1,10,5,5,1,4,39
13623,1,3,1,7,5,8,4,1,1,2,39
13624,6,3,2,3,3,14,1,5,2,4,39
13625,2,3,2,8,1,14,4,5,2,4,39
13626,2,3,1,4,5,1,4,5,2,4,32
13627,2,3,3,5,3,6,1,3,2,5,39
13628,2,3,1,13,5,4,2,5,2,5,39
13629,7,3,2,9,1,6,2,3,1,4,39
13630,4,6,3,15,3,10,1,5,2,5,39
13631,4,6,2,10,5,1,5,3,1,5,39
13632,4,3,2,9,5,4,2,5,2,4,39
13633,3,2,2,10,4,1,5,3,1,3,39
13634,5,3,1,10,3,3,1,1,2,4,39
13635,4,1,2,10,3,14,1,5,2,7,39
13636,2,3,1,9,3,3,1,5,2,7,39
13637,2,5,2,15,5,10,4,5,2,4,39
13638,5,3,1,10,1,10,2,5,2,5,39
13639,5,2,1,9,3,3,1,5,2,4,39
13640,2,3,2,13,5,10,2,5,1,8,39
13641,5,4,3,13,3,4,6,5,1,3,39
13642,1,3,1,10,5,1,4,2,1,3,39
13643,3,3,2,9,3,4,1,5,2,4,39
13644,1,3,3,9,5,1,2,5,2,3,39
13645,5,3,2,14,1,4,2,5,1,4,39
13646,3,3,3,9,3,4,1,5,2,5,39
13647,5,3,1,9,1,3,2,5,2,4,39
13648,2,3,1,10,3,14,1,5,2,4,39
13649,1,3,1,13,5,12,2,5,2,4,39
13650,4,3,1,16,3,4,6,5,1,4,39
13651,1,3,2,11,5,12,5,5,2,1,39
13652,2,3,1,11,5,1,2,2,1,5,39
13653,6,3,1,9,1,1,5,5,1,4,39
13654,3,3,2,9,5,1,2,5,1,4,39
13655,1,3,2,10,5,1,4,5,1,2,39
13656,9,3,1,9,7,4,2,5,1,2,39
13657,5,1,1,13,3,11,1,5,2,7,39
13658,3,3,2,10,5,3,2,3,2,4,39
13659,3,3,2,11,6,10,5,5,1,4,39
13660,3,3,2,13,3,10,1,5,2,4,39
13661,4,3,2,13,3,1,1,5,2,4,39
13662,2,3,1,9,3,3,4,2,2,4,39
13663,5,2,2,9,3,11,1,5,2,6,39
13664,4,2,2,11,1,4,5,5,1,4,39
13665,4,3,1,7,3,14,1,5,2,5,39
13666,3,3,2,13,5,10,2,5,2,4,39
13667,4,3,1,9,1,8,5,5,1,9,39
13668,3,2,2,11,4,3,2,5,2,4,39
13669,1,3,1,7,5,3,2,5,2,5,39
13670,5,2,1,10,1,1,2,5,1,4,39
13671,2,3,2,9,5,1,2,5,2,4,39
13672,4,3,6,9,3,3,1,5,2,8,39
13673,5,3,1,14,3,10,1,5,2,4,39
13674,4,6,2,9,3,14,1,1,2,4,39
13675,3,3,2,7,3,14,1,5,2,5,39
13676,2,3,2,10,3,7,1,5,2,4,39
13677,3,3,2,9,5,7,2,3,2,4,39
13678,4,6,2,14,3,10,3,4,1,4,39
13679,2,3,3,9,3,10,1,5,2,4,39
13680,5,3,1,14,3,4,6,5,1,4,39
13681,6,3,2,9,1,12,5,5,1,3,39
13682,3,5,1,11,6,4,2,5,2,5,39
13683,2,3,1,13,5,12,2,5,1,4,39
13684,1,3,1,7,5,6,4,5,2,2,39
13685,2,3,1,3,3,3,1,5,2,4,26
13686,3,3,2,11,3,1,6,3,1,5,39
13687,2,2,1,13,5,12,4,5,1,4,39
13688,1,3,2,12,5,1,2,5,1,2,39
13689,3,3,2,6,5,3,3,5,2,5,39
13690,6,3,2,9,3,12,1,5,2,4,39
13691,2,3,1,9,5,8,5,5,1,1,39
13692,4,3,4,13,3,4,1,3,2,4,39
13693,4,1,2,13,1,13,5,3,1,4,39
13694,6,3,2,9,3,3,1,5,2,5,39
13695,4,3,2,13,3,14,1,5,2,5,39
13696,4,3,2,9,3,1,1,5,2,4,39
13697,1,3,3,9,5,3,2,5,2,4,39
13698,3,3,2,9,3,1,1,5,2,4,39
13699,5,3,2,12,3,13,1,3,2,4,39
13700,6,3,2,9,5,6,4,5,2,3,39
13701,5,3,1,11,3,12,1,5,2,4,39
13702,6,5,2,14,7,8,2,5,1,2,39
13703,3,3,3,11,3,3,1,5,2,5,39
13704,1,3,1,10,5,12,4,5,1,2,39
13705,5,3,3,9,1,7,2,5,2,4,39
13706,3,3,1,9,1,11,2,5,2,8,39
13707,5,3,3,13,5,10,2,5,1,5,26
13708,6,3,2,9,7,8,2,5,1,4,22
13709,4,2,1,11,5,4,5,1,1,4,39
13710,5,3,1,10,3,10,1,5,2,4,39
13711,5,5,2,6,3,3,1,5,2,4,39
13712,1,3,2,9,5,8,2,5,1,3,39
13713,6,5,1,6,3,12,1,5,2,5,39
13714,3,5,2,15,3,12,1,5,2,3,39
13715,4,3,2,13,6,10,5,2,1,4,30
13716,1,3,1,10,5,1,5,5,1,4,39
13717,4,3,2,13,3,4,1,5,2,5,39
13718,3,3,3,9,1,3,2,5,2,4,39
13719,3,3,2,10,3,8,1,5,2,5,39
13720,6,3,3,14,1,10,2,5,1,4,39
13721,3,3,2,14,3,4,1,5,2,5,39
13722,5,3,3,7,7,7,2,5,1,4,39
13723,4,3,1,10,1,1,5,3,1,4,39
13724,2,3,2,11,5,13,2,5,2,4,39
13725,6,3,3,10,3,14,1,3,2,4,39
13726,3,3,2,13,3,10,1,5,2,4,39
13727,1,3,2,9,3,12,1,5,2,5,39
13728,4,3,1,11,1,12,5,5,1,4,39
13729,6,4,3,9,3,1,6,5,1,2,39
13730,5,4,2,14,3,8,1,5,2,4,39
13731,7,2,2,7,3,14,1,5,2,4,39
13732,2,3,2,9,5,6,2,5,2,4,39
13733,4,3,2,9,3,14,1,5,2,5,39
13734,4,3,1,15,3,10,1,5,2,5,39
13735,8,5,2,10,3,12,1,5,2,1,39
13736,1,3,1,10,5,13,2,5,1,5,39
13737,3,4,1,9,3,5,1,5,2,6,39
13738,4,1,2,14,3,11,1,5,2,4,39
13739,1,3,5,9,5,3,2,3,2,4,39
13740,2,3,2,10,6,14,2,5,2,2,39
13741,6,3,2,13,3,13,1,5,2,5,39
13742,1,3,2,10,5,8,4,5,1,2,39
13743,6,6,1,10,3,1,6,5,1,4,39
13744,1,3,1,10,5,12,4,5,1,3,39
13745,5,3,1,13,3,4,1,5,2,4,12
13746,5,3,2,14,5,10,2,5,2,6,39
13747,3,3,1,9,3,14,1,5,2,4,39
13748,7,3,1,10,7,9,5,5,1,4,39
13749,1,5,1,9,5,8,4,5,2,3,39
13750,1,4,3,5,5,12,4,5,1,4,39
13751,2,3,1,10,5,1,2,5,1,5,39
13752,3,3,3,9,1,3,2,5,2,4,39
13753,3,3,3,6,3,4,6,5,1,4,39
13754,6,3,1,16,3,10,1,5,2,5,39
13755,3,3,1,13,3,13,1,5,2,4,39
13756,2,1,3,9,1,1,4,5,1,4,39
13757,6,3,1,10,3,4,1,5,2,4,39
13758,2,3,2,9,3,12,1,5,2,5,13
13759,3,3,2,11,3,7,1,5,2,5,39
13760,3,4,1,10,3,12,1,5,2,5,39
13761,2,3,2,10,5,1,4,5,2,4,39
13762,3,4,1,13,3,12,1,5,2,4,39
13763,2,3,1,9,3,12,1,5,2,7,39
13764,1,3,2,9,5,8,4,5,1,4,39
13765,2,3,2,13,5,6,3,5,2,3,39
13766,4,5,1,9,3,3,1,5,2,5,39
13767,2,3,2,11,1,3,4,5,2,4,39
13768,4,3,2,12,3,12,1,3,2,7,39
13769,2,3,2,10,3,1,6,5,1,4,39
13770,2,1,3,10,3,11,1,3,2,4,39
13771,2,3,1,9,3,7,1,3,2,4,39
13772,6,3,2,2,1,3,2,4,2,4,6
13773,2,3,2,13,3,1,6,5,1,4,39
13774,5,2,1,4,3,14,1,5,2,4,39
13775,1,3,2,10,5,1,4,5,1,2,39
13776,3,3,2,13,1,13,5,5,2,2,39
13777,3,3,1,13,3,1,1,2,2,4,30
13778,5,3,2,13,1,1,4,5,2,4,39
13779,9,5,1,4,3,5,1,5,2,3,39
13780,8,3,1,13,3,11,1,5,2,2,39
13781,1,3,2,10,5,4,4,5,2,4,39
13782,3,3,2,7,5,11,2,3,2,4,39
13783,5,3,3,10,3,6,1,5,2,3,39
13784,2,3,2,9,1,1,2,5,1,4,39
13785,2,3,1,14,5,8,4,5,1,4,39
13786,2,3,3,13,5,12,2,5,1,7,39
13787,5,3,2,3,3,8,1,3,2,4,23
13788,5,3,1,13,1,4,2,5,1,5,39
13789,3,1,2,3,5,3,2,5,2,4,26
13790,1,3,3,7,5,14,4,5,2,2,39
13791,4,3,2,10,3,3,1,5,2,5,39
13792,3,3,2,9,3,14,1,5,2,5,39
13793,3,2,1,9,3,8,1,1,2,4,39
13794,6,3,1,4,3,3,1,5,2,4,32
13795,1,3,1,10,3,14,1,5,2,4,39
13796,3,3,1,12,1,10,5,5,1,4,39
13797,9,4,3,9,3,4,1,5,2,4,39
13798,2,3,4,13,5,10,2,3,2,4,39
13799,6,3,2,7,1,12,4,5,1,2,39
13800,6,6,2,14,3,10,1,5,2,5,39
13801,1,3,1,13,5,10,4,5,1,4,39
13802,1,3,1,7,5,12,4,2,1,2,30
13803,4,3,2,3,4,5,2,5,2,4,26
13804,3,3,2,11,3,1,1,5,2,4,22
13805,4,3,2,9,1,8,5,5,1,4,39
13806,7,3,3,3,3,5,3,5,1,5,26
13807,3,3,2,13,5,12,2,5,1,4,39
13808,4,5,1,11,3,3,1,5,2,4,39
13809,3,3,2,13,3,1,1,5,2,5,39
13810,3,3,1,16,3,10,1,5,2,7,39
13811,7,3,2,9,1,11,2,5,2,2,39
13812,1,3,1,13,3,4,1,5,2,6,9
13813,3,3,1,9,3,1,1,5,2,4,39
13814,3,5,3,10,3,5,1,5,2,5,39
13815,4,3,1,9,3,14,1,5,2,7,39
13816,1,3,2,4,5,8,4,5,1,4,39
13817,4,1,1,10,7,4,5,1,1,2,39
13818,2,3,1,10,3,8,1,5,2,4,39
13819,1,3,2,10,5,12,4,5,1,2,39
13820,4,4,1,10,3,4,1,2,2,5,3
13821,3,3,2,13,3,10,1,5,2,4,39
13822,5,3,2,10,3,4,1,5,2,4,39
13823,3,2,2,10,3,14,1,5,2,4,39
13824,4,4,1,16,6,10,2,5,2,4,39
13825,4,3,2,13,3,4,1,5,2,7,39
13826,3,3,1,13,5,3,2,5,2,4,39
13827,3,3,2,11,3,12,1,5,2,4,39
13828,1,6,1,3,5,14,2,5,2,4,39
13829,1,3,2,6,6,7,4,5,2,4,39
13830,4,3,2,9,3,8,6,3,1,4,39
13831,5,6,2,16,3,10,1,5,2,5,39
13832,5,5,2,10,3,14,1,5,2,8,39
13833,6,3,1,5,3,6,1,3,2,7,39
13834,5,3,1,9,3,12,1,5,2,6,39
13835,2,3,2,9,3,8,1,5,2,7,39
13836,3,5,2,9,3,3,1,5,2,4,39
13837,2,2,1,10,1,1,2,5,1,4,39
13838,1,3,2,10,5,8,5,5,1,4,39
13839,4,5,3,14,3,3,1,5,2,6,39
13840,3,3,2,15,3,10,6,5,1,5,39
13841,5,3,1,6,3,3,1,5,2,4,39
13842,1,3,3,7,5,8,4,5,2,2,39
13843,3,3,2,10,1,1,2,5,2,5,39
13844,6,3,1,13,1,8,2,5,1,4,39
13845,3,3,3,12,5,11,2,5,2,4,39
13846,7,3,2,8,7,12,5,5,1,4,39
13847,7,3,1,9,3,4,1,5,2,5,39
13848,1,3,1,10,5,8,4,5,2,4,39
13849,5,2,1,14,3,10,1,5,2,5,39
13850,1,3,1,9,5,12,2,5,2,5,39
13851,3,6,3,14,3,10,1,5,2,5,39
13852,3,3,2,13,3,12,1,3,2,5,39
13853,3,3,2,9,1,14,2,5,1,7,39
13854,3,3,1,15,3,10,6,5,1,4,39
13855,1,3,3,13,5,1,2,5,1,7,39
13856,1,3,3,11,1,13,2,5,2,7,39
13857,1,3,2,9,5,6,2,5,2,4,39
13858,1,3,1,9,5,6,2,5,2,4,39
13859,5,3,2,9,3,7,1,3,2,4,39
13860,6,3,1,7,3,3,1,5,2,4,39
13861,3,3,2,9,5,12,4,5,1,4,39
13862,3,3,1,9,3,8,1,5,2,5,39
13863,2,3,2,3,5,8,3,5,2,4,26
13864,1,3,1,11,3,14,1,5,2,4,39
13865,3,3,1,9,5,8,4,3,1,4,23
13866,1,6,2,10,5,8,3,3,2,4,14
13867,3,3,2,9,3,14,1,5,2,6,39
13868,3,3,2,9,3,3,1,5,2,4,39
13869,2,3,2,9,6,8,2,5,1,3,39
13870,6,3,2,9,3,12,6,5,1,5,39
13871,3,3,2,13,3,12,1,5,2,5,39
13872,5,2,2,10,4,3,3,5,2,5,39
13873,1,3,2,13,5,8,2,5,1,4,39
13874,5,2,1,14,1,10,2,5,1,5,39
13875,4,5,1,9,3,5,1,5,2,9,39
13876,5,3,3,9,5,7,2,5,1,4,39
13877,3,3,2,9,5,10,2,5,1,5,39
13878,2,3,3,13,5,11,2,5,1,4,39
13879,5,6,2,16,3,10,1,5,2,8,11
13880,4,4,3,9,3,4,1,5,2,7,39
13881,4,3,2,13,3,1,1,5,2,4,39
13882,3,3,3,13,5,10,4,5,1,4,39
13883,2,3,2,13,5,10,4,5,1,2,39
13884,4,3,1,10,1,1,5,5,1,4,39
13885,3,3,2,10,3,14,1,5,2,4,11
13886,4,3,2,14,3,4,1,5,2,6,39
13887,3,3,2,9,3,3,1,5,2,4,39
13888,5,6,1,13,3,4,1,5,2,4,39
13889,2,3,2,10,3,14,1,5,2,7,39
13890,4,3,1,14,3,10,1,5,2,5,39
13891,5,3,1,11,3,3,1,5,2,4,39
13892,3,3,3,12,3,12,1,5,2,7,39
13893,3,3,2,11,1,10,2,5,2,4,39
13894,2,3,2,13,5,4,4,2,1,6,36
13895,3,4,1,13,3,12,1,5,2,5,39
13896,4,3,1,13,5,4,2,5,1,4,39
13897,2,3,4,2,3,5,1,5,2,10,26
13898,2,3,2,13,5,13,2,5,2,4,39
13899,1,3,2,9,5,12,4,3,1,2,39
13900,1,3,2,10,5,11,4,5,2,4,39
13901,2,3,2,9,5,14,4,5,2,5,39
13902,1,3,2,10,5,1,2,3,1,4,39
13903,5,3,1,13,3,13,1,5,2,4,39
13904,7,3,2,9,1,9,5,3,1,10,39
13905,5,3,2,9,3,7,1,5,2,4,39
13906,5,3,2,13,3,12,1,5,2,4,39
13907,2,3,1,13,5,12,2,5,2,5,39
13908,6,3,3,3,3,7,1,5,2,4,39
13909,4,1,1,13,5,10,2,5,1,5,39
13910,1,3,1,10,5,8,3,5,1,2,39
13911,3,3,2,7,5,6,2,3,2,4,39
13912,1,3,2,7,3,7,1,5,2,4,33
13913,2,5,1,9,1,3,2,5,2,7,39
13914,7,5,1,4,3,3,1,5,2,2,39
13915,2,2,2,10,5,1,4,5,1,2,39
13916,3,3,2,9,5,3,4,5,2,4,39
13917,5,2,2,10,1,1,2,5,1,5,39
13918,3,3,1,10,1,1,2,5,1,4,39
13919,4,3,2,16,3,4,1,5,2,5,39
13920,4,3,3,8,3,14,1,5,2,8,39
13921,4,5,2,13,1,8,5,2,1,7,35
13922,1,3,2,10,5,1,4,5,1,2,39
13923,2,3,1,9,3,7,6,5,1,4,34
13924,2,6,1,9,3,11,4,5,2,4,39
13925,3,3,2,13,5,1,2,5,1,4,39
13926,2,3,2,9,5,1,5,5,2,4,39
13927,2,3,3,9,3,7,1,2,2,4,30
13928,3,1,7,10,6,1,5,3,1,6,39
13929,3,3,1,10,5,4,5,3,1,4,39
13930,3,3,2,7,5,7,2,5,2,4,39
13931,3,3,2,9,5,1,2,5,1,4,39
13932,1,3,2,10,5,12,4,5,1,4,39
13933,2,4,1,14,5,14,4,5,2,4,39
13934,3,1,3,9,3,1,6,5,1,4,39
13935,3,3,2,10,3,12,1,5,2,4,39
13936,3,3,1,9,1,4,2,5,2,4,39
13937,3,3,3,9,3,3,1,5,2,5,39
13938,3,3,2,14,5,10,2,5,1,2,39
13939,5,3,2,9,1,12,2,5,1,5,39
13940,5,3,3,10,3,3,1,5,2,4,39
13941,1,3,2,9,5,8,2,5,1,3,39
13942,2,3,1,9,3,3,1,5,2,5,39
13943,2,3,2,9,1,12,2,5,1,4,39
13944,2,5,3,10,3,8,6,5,1,3,39
13945,4,3,1,11,6,8,2,5,2,4,39
13946,5,3,2,10,3,13,1,5,2,7,39
13947,1,3,1,10,5,1,2,5,1,5,39
13948,2,3,1,6,1,7,2,3,1,3,39
13949,5,2,1,10,7,1,2,5,1,4,39
13950,2,2,2,13,3,10,6,5,1,4,39
13951,5,3,1,13,3,1,1,5,2,4,39
13952,4,3,2,9,6,4,2,5,2,4,39
13953,7,3,1,13,3,12,1,5,2,4,39
13954,1,3,1,13,5,8,2,5,2,3,39
13955,4,1,2,13,3,4,1,5,2,4,39
13956,5,2,1,14,3,10,1,5,2,4,39
13957,1,3,2,9,5,12,2,5,1,4,39
13958,4,4,2,12,3,12,1,5,2,5,39
13959,2,3,1,13,5,13,2,5,2,4,39
13960,2,3,2,10,5,3,4,5,2,4,39
13961,5,3,1,9,3,1,6,5,1,4,39
13962,1,3,3,9,5,10,3,5,1,4,39
13963,3,2,2,11,3,4,1,5,2,4,39
13964,7,3,1,13,7,8,2,5,1,4,39
13965,4,3,2,13,5,10,2,5,2,4,39
13966,6,2,1,13,3,11,1,5,2,5,39
13967,2,3,1,9,5,3,2,5,2,4,21
13968,7,3,5,13,3,12,1,5,2,7,39
13969,5,3,2,9,1,12,2,5,1,4,39
13970,3,3,2,13,3,12,1,5,2,5,39
13971,5,3,3,11,3,10,1,5,2,4,39
13972,1,3,2,9,5,7,4,5,2,4,39
13973,1,3,3,10,5,1,4,5,2,4,39
13974,2,3,2,13,5,10,3,5,2,4,39
13975,3,3,2,7,3,3,1,5,2,4,39
13976,5,3,1,9,3,4,1,5,2,6,39
13977,1,3,2,10,5,13,4,5,2,2,39
13978,1,3,3,13,5,1,2,5,1,4,39
13979,7,5,2,13,3,12,1,5,2,2,39
13980,7,5,3,11,3,8,1,5,2,5,39
13981,7,4,2,13,1,12,2,5,2,4,39
13982,5,5,2,12,3,12,1,5,2,3,39
13983,9,2,2,10,7,1,2,5,1,3,39
13984,5,3,1,9,3,3,1,5,2,5,39
13985,4,4,1,9,3,3,1,5,2,5,39
13986,4,4,3,10,1,12,4,5,2,5,39
13987,5,3,1,4,3,14,1,3,2,4,39
13988,4,2,1,13,5,4,4,5,2,4,39
13989,4,2,1,14,3,10,1,5,2,4,39
13990,5,3,2,7,3,7,1,5,2,4,39
13991,2,3,1,11,3,1,1,5,2,4,39
13992,4,3,1,10,3,10,1,5,2,4,39
13993,4,1,1,9,1,3,5,5,2,4,39
13994,3,3,1,6,7,8,2,3,1,4,39
13995,2,3,1,9,3,3,1,5,2,4,39
13996,3,3,2,10,3,10,1,5,2,5,39
13997,6,3,1,11,7,3,2,5,1,3,39
13998,5,3,1,10,1,4,2,5,2,5,39
13999,3,3,1,13,3,4,1,5,2,5,39
14000,3,3,2,13,3,12,1,5,2,4,39
14001,2,6,2,10,3,1,1,5,2,4,39
14002,6,3,2,9,3,1,1,5,2,7,39
14003,6,5,2,16,3,10,1,5,2,4,39
14004,2,3,1,5,5,3,4,5,2,5,39
14005,4,3,1,6,5,7,2,2,2,4,40
14006,4,3,2,10,3,7,1,5,2,5,39
14007,2,3,2,13,5,8,4,5,2,2,39
14008,5,4,3,10,3,4,1,5,2,4,39
14009,4,3,2,3,6,1,3,5,2,4,8
14010,2,3,1,11,5,6,2,5,2,5,39
14011,5,1,2,13,1,13,2,1,2,4,39
14012,2,3,1,13,5,4,2,5,1,5,39
14013,4,3,2,7,3,8,1,3,2,4,39
14014,2,1,3,9,5,1,3,5,1,4,39
14015,5,3,3,9,3,7,1,5,2,4,39
14016,2,3,1,9,3,14,1,5,2,4,39
14017,5,3,1,9,3,3,1,5,2,4,39
14018,1,3,3,10,5,8,4,3,2,4,39
14019,3,5,1,10,3,3,1,5,2,3,39
14020,3,5,2,16,5,10,2,5,2,5,39
14021,2,3,2,9,3,8,1,5,2,4,39
14022,4,3,3,10,3,8,6,5,1,2,9
14023,2,3,2,11,5,8,2,5,1,4,39
14024,3,3,3,9,3,5,1,3,2,4,39
14025,5,2,1,13,3,10,6,5,1,4,39
14026,2,6,2,9,6,1,5,3,1,4,39
14027,1,3,1,7,5,8,4,5,2,2,39
14028,3,2,2,14,5,10,4,3,1,4,39
14029,2,3,2,10,3,3,1,5,2,4,39
14030,2,1,2,12,3,1,1,5,2,4,8
14031,3,3,1,13,5,12,4,5,2,4,39
14032,3,3,4,9,6,6,2,5,1,4,39
14033,5,1,1,10,1,1,5,5,1,4,39
14034,4,3,1,10,5,12,2,5,1,4,39
14035,2,3,1,11,5,8,2,5,1,4,39
14036,2,3,1,9,5,8,2,5,1,4,21
14037,6,3,3,9,1,3,2,5,2,4,39
14038,5,3,1,13,3,10,1,5,2,6,39
14039,4,3,1,4,6,5,2,3,2,4,39
14040,2,3,2,10,5,5,4,5,2,2,39
14041,4,3,2,9,3,3,1,5,2,4,39
14042,6,2,2,9,3,14,1,5,2,3,39
14043,5,3,1,9,3,8,1,5,2,4,39
14044,4,3,2,9,1,8,3,3,1,4,39
14045,1,6,1,13,5,10,2,5,2,4,39
14046,3,5,2,6,1,3,2,5,2,4,39
14047,2,3,2,10,5,12,2,5,2,4,39
14048,6,3,2,3,6,7,2,5,1,4,39
14049,2,3,1,13,3,10,6,5,1,3,39
14050,2,3,2,9,3,12,1,5,2,6,5
14051,2,3,1,13,5,10,2,5,1,6,39
14052,2,3,2,13,5,1,2,5,1,2,39
14053,4,5,1,9,3,5,1,2,2,5,24
14054,2,3,3,9,5,7,4,5,2,5,39
14055,7,3,2,13,3,4,1,5,2,4,39
14056,2,3,3,7,5,8,2,5,2,10,39
14057,2,3,2,5,5,6,4,3,1,3,39
14058,1,3,1,10,5,3,4,5,2,4,39
14059,3,3,1,11,5,12,4,2,2,4,30
14060,3,6,2,9,1,8,2,5,2,4,39
14061,2,3,1,9,5,12,5,3,1,3,39
14062,4,3,2,14,5,10,2,5,1,5,39
14063,4,3,2,10,3,4,1,5,2,6,39
14064,3,3,2,14,3,4,1,5,2,7,39
14065,1,3,1,10,5,4,4,3,2,3,39
14066,6,3,2,12,3,8,1,5,2,5,39
14067,3,3,1,14,1,4,2,5,2,5,39
14068,1,3,2,9,3,9,6,5,1,4,39
14069,1,6,1,9,5,8,4,5,2,3,39
14070,7,3,1,10,7,8,2,5,1,2,39
14071,3,3,2,11,1,14,2,5,2,5,39
14072,3,3,2,6,1,3,5,5,2,4,39
14073,4,1,2,10,3,10,6,5,1,4,39
14074,2,3,1,6,5,7,5,3,1,4,39
14075,7,3,2,10,3,13,1,5,2,3,39
14076,3,3,1,11,3,7,1,5,2,4,39
14077,2,3,2,9,5,6,4,5,2,4,39
14078,2,3,5,16,5,10,2,5,1,7,11
14079,2,3,1,11,5,8,2,5,2,4,39
14080,1,3,1,10,5,7,4,5,2,2,39
14081,1,3,2,9,5,8,3,3,2,4,39
14082,1,3,1,10,5,1,4,5,2,3,39
14083,2,6,2,13,5,11,2,3,2,4,39
14084,2,5,1,10,5,3,4,5,2,5,4
14085,3,3,1,11,5,1,2,5,2,5,39
